CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
2967875;ORTIS PROPEX SLIJMVERDUNNENDE SIROOP 200ML;Winterkwalen en weerstand;8.89;10.46;-0.15;0.18
2620987;PURESSENTIEL COMPLEXE VERSTUIV.AIR PUR OL. FL 30ML;Per klacht;11.22;13.20;-0.15;0.18
2894418;VIDISAN OOGDRUPPELS 10ML;Winterkwalen en weerstand;8.05;8.94;-0.10;0.11
2838258;PURESSENTIEL EXPERT GROVE DEN BIO ESS OLIE 5ML;Per klacht;5.78;6.80;-0.15;0.18
2373496;ULTRACLEAR PLUS PH VANIL.PDR 925G 4424 METAGENICS;Maag en darmen;58.94;65.49;-0.10;0.11
2979466;VENISTIM CAPS 180;Hart en bloedvaten;73.35;81.50;-0.10;0.11
2594323;ARKOCAPS MACA 45;Mannelijke problemen;9.56;11.25;-0.15;0.18
2256717;KWAI 1 PER DAG DRAG 100 X 300MG;Hart en bloedvaten;15.68;18.45;-0.15;0.18
3152675;SORIA PROPOLIS EXTRACT 50ML;Winterkwalen en weerstand;14.24;16.75;-0.15;0.18
2324671;VOGEL CINUFORCE NEUSSPRAY MENTHOL 20ML;Winterkwalen en weerstand;5.96;7.45;-0.20;0.25
3180411;BACHBLOESEM BIO N29 STAR OF BETHLEHEM 20ML;Moedeloosheid;9.31;10.95;-0.15;0.18
2900942;ERGY-SLIM PDR ZAKJE 30;Afslanken;16.91;19.90;-0.15;0.18
2880375;HERBALGEM SANOGEM COMPLEX STERKE VERDEDIGING 50ML;Winterkwalen en weerstand;22.06;25.95;-0.15;0.18
3304433;VITAREDOX 427MG CAPS 60;Superfoods en anti-aging;21.60;24.00;-0.10;0.11
1663590;SORIA FYTOFIN SIROP 500ML;Zuiveringskuur;21.04;24.75;-0.15;0.18
2487775;EVENING PRIMROSE 1000 BE LIFE BIO CAPS 90;Vrouwelijke problemen;22.05;24.50;-0.10;0.11
3322526;GASTROVAL BLISTER CAPS 60;Maag en darmen;22.94;26.99;-0.15;0.18
2334316;COMPLEXE N7 GEM'DERMO BIO GUTT 30ML;Huid, haren & nagels;12.48;14.68;-0.15;0.18
2042570;ARKOCAPS RHODIO RELAX PLANTAARDIG 45;Mentale klachten;9.14;10.75;-0.15;0.18
3309168;SORIA SORICAPSULE COMPOSED N19-C CIRCUVEN XXI 30;Hart en bloedvaten;16.79;19.75;-0.15;0.18
3335932;BACHBLOESEM BIO N44 DRUPPELS LIBIDO 20ML;Onzekerheid;13.56;15.95;-0.15;0.18
2451607;MANHAE COMP 60;Vrouwelijke problemen;29.65;32.95;-0.10;0.11
672824;TILMAN LAXEERKRUID ST-GERMAIN 100G;Maag en darmen;3.62;4.26;-0.15;0.18
2677052;ORTIS FLEXICUR NEW COMP 4X18;Spieren en gewrichten;16.91;19.90;-0.15;0.18
2939874;MACA FORCE CAPS 90;Mannelijke problemen;19.80;22.00;-0.10;0.11
2449106;HERBALGEM GINKGOGEM COMPLEXE GUTT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
2656205;ORTIS METHODDRAINE DETOXINE APPEL Z/FUCUS BIO250ML;Zuiveringskuur;17.59;19.55;-0.15;0.11
2800951;CIPRES ALTIJD GROEN BIO ESS OLIE 30ML PRANAROM;Per klacht;47.71;56.13;-0.15;0.18
1017615;SORIA SORICAPSULE COMPOSED N21-C TENSIVEL 60;Hart en bloedvaten;16.79;19.75;-0.15;0.18
3066446;VOXYLTABS ZUIGTABLETTEN 24 VERV.2663490;Winterkwalen en weerstand;5.44;6.40;-0.15;0.18
2830545;SPIRULINA-CHLORELLA BALANCE NATUR.ENERGY CAPS 1000;Huid, haren & nagels;65.69;72.99;-0.10;0.11
3081205;PHYTOSTANDARD GINKGO BILOBA CAPS 20;Mentale klachten;9.77;11.50;-0.15;0.18
2487700;BORRAGO 500 BE LIFE BIO CAPS 60;Vrouwelijke problemen;11.70;13.00;-0.10;0.11
2801959;IMMORTELLE HELICHRYSUM ESS OLIE 100ML PRANAROM;Per klacht;413.38;486.33;-0.15;0.18
1189992;BACH FLOWER CRAB APPLE 30ML DYNAR;Moedeloosheid;8.33;9.80;-0.15;0.18
2488930;AROMAFORCE NEUSSPRAY ESS OLIE 15ML;Per klacht;7.55;8.88;-0.15;0.18
1342518;ARKOCAPS HARPADOL PLANTAARDIG 150;Spieren en gewrichten;25.16;29.60;-0.15;0.18
2086114;TISANE LEVER 200G PLANT R;Thees;9.50;11.18;-0.15;0.18
3299294;KNEIPP THEE GOEDE STOELGANG ZAKJE 15;Maag en darmen;3.39;3.99;-0.15;0.18
1343003;ARKOCAPS GUARANA PLANTAARDIG 45;Energiegebrek;8.84;10.40;-0.15;0.18
2372308;AO-TOTAL COMP 60;Superfoods en anti-aging;71.10;79.00;-0.10;0.11
3079597;FYTOBELL TUSSABELL FORTE NF 150ML;Winterkwalen en weerstand;8.46;9.95;-0.15;0.18
1681956;BIOLYS GROENE THEE BIO TEA-BAGS 20;Superfoods en anti-aging;3.98;4.98;-0.20;0.25
2969350;RAP PHYTO GEL LICHTE BENEN 40ML;Hart en bloedvaten;4.24;4.99;-0.15;0.18
3180619;BACHBLOESEM BIO N07 CHESTNUT BUD 20ML;Desinteresse in nu;9.31;10.95;-0.15;0.18
2078988;LINIDOL TABL 30X 850MG 0311;Mannelijke problemen;37.35;41.50;-0.10;0.11
2412005;PHYTABILIUM BIO AMP 20X10ML BIOTECHNIE;Maag en darmen;10.15;11.94;-0.15;0.18
2915486;VITANZA HQ DETOX KUUR+ TABL 1X30+2X30;Zuiveringskuur;50.15;59.00;-0.15;0.18
1444231;MEMOVITAL FILMTABLETTEN 60;Mentale klachten;21.71;25.54;-0.15;0.18
3148251;CARDUUS MARIANUS TM 60ML BOIRON;Maag en darmen;10.16;11.95;-0.15;0.18
2712123;AROMAFORCE ZUIGTABLETTEN ESS OLIE BLISTER 3X7;Per klacht;6.55;7.71;-0.15;0.18
2454668;GINK-GO 3000 BE LIFE CAPS 60;Mentale klachten;10.08;11.20;-0.10;0.11
1038967;SORIA COMPOSOR N40 RUSCUS COMPLEX/VENASOR 50ML;Maag en darmen;12.54;14.75;-0.15;0.18
2600658;UNCARIA FORTE CAPS 120 NF DEBA;Winterkwalen en weerstand;19.12;22.50;-0.15;0.18
2983286;ELIMIN FRESH CITROEN-ANIJS TEA-BAGS 24;Thees;5.06;5.95;-0.15;0.18
3178118;PURESSENTIEL A/HAARUITVAL LOTION VERSTERKEND 200ML;Per klacht;13.00;15.30;-0.15;0.18
1184357;DYNAPROLIS L.S. SOL 15ML DYNAR;Winterkwalen en weerstand;15.13;17.80;-0.15;0.18
3274636;PHYTOLIS PROPOLIS COMP 30 5081;Winterkwalen en weerstand;8.46;9.95;-0.15;0.18
3151065;PRIMACTIV VOLW CAPS 24;Mentale klachten;16.52;19.44;-0.15;0.18
2078988;LINIDOL TABL 30X 850MG 0311;Vrouwelijke problemen;37.35;41.50;-0.10;0.11
2981389;FIT-O-TRANS NUTRITIC COMP 90 5680;Maag en darmen;10.92;12.85;-0.15;0.18
3288743;ARKO ESSENTIEL SLAAP ONTSPANNING GRAN.20;Per klacht;13.98;16.45;-0.15;0.18
2228831;HERBALGEM KASTANJE MACERAAT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
2665636;CHOLIN-INOSITOL BE LIFE NF GEL 60;Maag en darmen;13.41;14.90;-0.10;0.11
1499698;ADP BIOTICS COMP 60;Maag en darmen;26.69;31.40;-0.15;0.18
1283779;FARMATINT KASTANJEBRUIN LICHT 5N;Huid, haren & nagels;11.73;13.80;-0.15;0.18
2228625;HERBALGEM VENAGEM COMPLEX 15ML;Hart en bloedvaten;10.16;11.95;-0.15;0.18
3233699;APIVITA PASTILLES KEELPIJN&HOEST PROPOLIS DROP 45G;Winterkwalen en weerstand;4.72;5.55;-0.15;0.18
658559;FREELINE SACH FILT THEE 20 X 2G;Thees;5.58;6.57;-0.15;0.18
2852739;BE-COL 1400 BE LIFE POT GEL 60;Hart en bloedvaten;20.65;22.95;-0.10;0.11
3119542;GALACTOGIL LACTATIE PDR ZAKJE 24;Vrouwelijke problemen;8.50;10.00;-0.15;0.18
3156270;PHYTALMA GOMPASTILLES ECHINACEA EXTR. + STEVIA 50G;Winterkwalen en weerstand;4.46;5.25;-0.15;0.18
2815215;ARTERIN COMP 180;Hart en bloedvaten;35.10;45.00;-0.22;0.28
1573260;KERATON CAPS 100;Huid, haren & nagels;24.31;28.60;-0.15;0.18
2229276;HERBALGEM HONDSROOS MACERAAT 50ML;Ademhaling;22.06;25.95;-0.15;0.18
2906717;MELAPI HONING MANUKA 250G 5573;Honing;9.85;10.95;-0.10;0.11
2279305;VITAFYTEA ISOPRO 40 180;Vrouwelijke problemen;62.01;72.95;-0.15;0.18
2311090;BALSEM SOUVERAIN 100ML;Per klacht;18.45;20.50;-0.10;0.11
2732204;EUCALYPTUS SMITHII BIO ESS OLIE 10ML PRANAROM;Per klacht;5.64;6.63;-0.15;0.18
3040755;ORTIS ARTISJOK-PAARDEBLOEM BIO COMP 2X18;Maag en darmen;8.58;10.10;-0.15;0.18
2396869;PRIMARIL CAPS 24;Winterkwalen en weerstand;15.55;18.29;-0.15;0.18
2228153;HERBALGEM ARTIGEM COMPLEX 15ML;Spieren en gewrichten;10.16;11.95;-0.15;0.18
3214962;CASSIS 500 POT TABL 90 19749 METAGENICS;Spieren en gewrichten;17.54;19.49;-0.10;0.11
1552595;DETOXIFORTE V-CAPS 120 DEBA;Zuiveringskuur;37.31;43.90;-0.15;0.18
3272788;PHYTOSUN BIO KRUID INF. RELAX & SLAAP 20 BE2;Thees;6.76;7.95;-0.15;0.18
2937589;SUPER DIET ACEROLA 500 BIO COMP 24;Winterkwalen en weerstand;9.37;11.02;-0.15;0.18
2667004;KNEIPP THEE KAMILLE ZAKJE 15;Thees;3.39;3.99;-0.15;0.18
3057478;VITAMINES A&D + GINKGO NUTRITIC TABL 30 5786;Mentale klachten;8.46;9.95;-0.15;0.18
2971034;BACHBLOESEM PASTILLES N39 NOODGEVALLEN 50G;Moedeloosheid;5.99;7.05;-0.15;0.18
2761641;VITALPLAN GUTT 50ML;Energiegebrek;5.52;6.49;-0.15;0.18
2936458;PRANABB MASSAGE OLIE COMFORT DIGESTIF 15ML;Per klacht;10.82;12.73;-0.15;0.18
3325388;PURESSENTIEL COMPLEXE DIFFUS. ENERGIE POS. FL 30ML;Per klacht;11.86;13.95;-0.15;0.18
2064350;PARA GROENE THEE GEL 90;Afslanken;29.75;35.00;-0.15;0.18
2955896;VIVADIS MACA IMPERIAL CAPS 90X500MG;Mannelijke problemen;24.65;29.00;-0.15;0.18
2801934;IMMORTELLE HELICHRYSUM ESS OLIE 10ML PRANAROM;Per klacht;48.62;57.20;-0.15;0.18
1283829;FARMATINT KASTANJEBR.KOPERKLEUR 4R;Huid, haren & nagels;11.73;13.80;-0.15;0.18
323360;DENOLIN NF OM TE VERMAGEREN 20 F.Z.;Thees;4.49;5.28;-0.15;0.18
2660595;WELEDA WILDE ROZEN DAGCREME VITALIS.LIGHT TBE 30ML;Huid, haren & nagels;15.72;18.49;-0.15;0.18
11742;VOGEL VISCUM ALBUM TM GUTT 50ML;Hart en bloedvaten;8.36;10.45;-0.20;0.25
2398998;PURESSENTIEL GEWRICHTEN ROLLER 14 ESS OLIE 75ML;Per klacht;14.36;16.90;-0.15;0.18
2563302;PRANALIXIR VERSTEVIGEN DRUPPELTELLER 15ML;Per klacht;31.71;37.31;-0.15;0.18
3288735;ARKO ESSENTIEL ADEMHALINGSCOMFORT GRAN.20;Per klacht;12.24;14.40;-0.15;0.18
1123264;MELAPI POLYFLORA+KONINGINNEBRIJ 500G 5534;Honing;6.21;6.90;-0.10;0.11
2857670;KNEIPP BIO+ HUIDOLIE 100ML;Huid, haren & nagels;14.44;16.99;-0.15;0.18
2511913;ORTIS SLEEP & GO G N1 COMP 36;Mentale klachten;11.47;13.50;-0.15;0.18
1281146;SORIA COMPOSOR BUCCOSOR KEELSPRAY + PROPOLIS 30ML;Winterkwalen en weerstand;7.61;8.95;-0.15;0.18
2165025;SORIA NATUSOR VENKEL KRUIDENMENGELING THE INF 20;Thees;3.36;3.95;-0.15;0.18
2112043;JIA-WEI-GINSENG CR VERZORG+ARNICA SPIER-GEWR.250ML;Spieren en gewrichten;16.96;19.95;-0.15;0.18
1343136;ARKOCAPS KONINGINNEBRIJ PLANTAARDIG 45;Winterkwalen en weerstand;14.19;16.70;-0.15;0.18
2115566;PRE-MS CAPS 84;Vrouwelijke problemen;19.46;22.90;-0.15;0.18
2602399;ARTOPAX LIQUIDE FL 500ML;Spieren en gewrichten;10.15;11.94;-0.15;0.18
3315132;OPTIMAL EFAS BIOTICS NF CAPS 120;Hart en bloedvaten;36.41;42.84;-0.15;0.18
1480433;Spirulina Comp 1000x400mg Deba;Huid, haren & nagels;50.65;59.59;-0.05;0.18
1727320;SORIA NATUSOR GROENE THEE THE INF 20;Thees;3.36;3.95;-0.15;0.18
3115417;LEHNING ARNICA GEL 50G DUO PACK 2X50G;Spieren en gewrichten;15.21;17.90;-0.15;0.18
1740497;BACH FLOWER REMEDIE 13 GORSE 20ML;Onzekerheid;10.16;11.95;-0.15;0.18
1018845;SORIA NATUSOR TE NEGRO THE INF 20;Thees;3.36;3.95;-0.15;0.18
2954014;WELEDA CALENDULA BB SH HAAR-LICHAAM 200ML;Huid, haren & nagels;6.79;7.99;-0.15;0.18
2807188;DESMODIUM 150ML METAGENICS;Zuiveringskuur;37.34;41.49;-0.10;0.11
2882272;ABOCA FITOROID BIOLOGISCHE ZALF 40ML;Maag en darmen;10.41;12.25;-0.15;0.18
1683374;WINTERCARE PROPOLIS LIQ+H.E. SPRAY 24ML;Per klacht;5.94;6.99;-0.15;0.18
1744572;BIOVER BIOKRUIDENINFUSIE STRAKKE BUIK ZAKJE 20;Maag en darmen;3.48;4.09;-0.15;0.18
2229136;HERBALGEM OLIJFBOOM MACERAAT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
2229037;HERBALGEM MAIS MACERAAT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
2412203;CRANBERRY BIO AMP 20X10ML BIOTECHNIE;Urinewegen;10.64;12.52;-0.15;0.18
1523026;PHYTOCYANE SH ANTI HAARUITVAL 200ML;Huid, haren & nagels;12.32;14.50;-0.15;0.18
3114626;DYNARAX CAPS 40+20 GRATIS;Energiegebrek;14.73;17.33;-0.15;0.18
2600468;PHARMAGENERIX WATERRETENTIE PG CAPS 60;Urinewegen;8.41;9.90;-0.15;0.18
2229359;HERBALGEM LIJSTERBES MACERAAT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
1780659;SORIA VERDE DE ECHINACEA TABL 100X500MG;Winterkwalen en weerstand;16.79;19.75;-0.15;0.18
2333110;FEMINAISSANCE STRATEGIE A/STRIEMEN ESS OLIE 50ML;Per klacht;12.95;15.23;-0.15;0.18
2548121;WELEDA GRANAATAPPEL REGENERATIE OLIE FL 100ML;Huid, haren & nagels;14.87;17.49;-0.15;0.18
1744598;BIOVER BIOKRUIDENINFUSIE VLOTTE STOELGANG ZAKJE 20;Thees;3.48;4.09;-0.15;0.18
2572329;PRIMATUX KIDS 120ML;Winterkwalen en weerstand;12.61;14.84;-0.15;0.18
1656719;BIOLIGOPHYT WATERKERS GUTT 100ML BIOLIGO;Superfoods en anti-aging;23.25;27.35;-0.15;0.18
2801348;EUCALYPTUS RADIATA ESS OLIE 30ML PRANAROM;Per klacht;13.29;15.63;-0.15;0.18
3083615;ORTIS COLON RELAX COMP 2X15;Maag en darmen;10.96;12.90;-0.15;0.18
3031366;APIVITA LICHAAMSCREME EUCALYPTUS TUBE 40ML;Huid, haren & nagels;6.37;7.50;-0.15;0.18
3051943;DR ERNST DIGEST TEA 20;Thees;4.23;4.98;-0.15;0.18
77677;VOGEL PASSIFLORA COMPLEX GUTT 50ML;Mentale klachten;8.36;10.45;-0.20;0.25
2729028;MASSAGE SELECTION REFLEX ESS OLIE 10ML PRANAROM;Per klacht;9.10;10.71;-0.15;0.18
2880235;PHYTEXPONENT GUTT 100ML;Winterkwalen en weerstand;22.50;25.00;-0.10;0.11
1504034;INDOLPLEX CAPS 60 323 METAGENICS;Superfoods en anti-aging;36.44;40.49;-0.10;0.11
2503894;VOGEL ECHINAFORCE + VIT C POT TABL 1X45;Winterkwalen en weerstand;13.56;16.95;-0.20;0.25
672824;TILMAN LAXEERKRUID ST-GERMAIN 100G;Thees;3.62;4.26;-0.15;0.18
2732295;PEPERMUNT BIO ESS OLIE 5ML PRANAROM;Per klacht;7.31;8.60;-0.15;0.18
3089943;PURESSENTIEL AFSLANKING KOFFERTJE A/CELLULITIS;Per klacht;48.41;56.95;-0.15;0.18
3051968;DR ERNST RELAX TEA 20;Mentale klachten;4.23;4.98;-0.15;0.18
2229250;HERBALGEM BRAAMSTRUIK MACERAAT 50ML;Ademhaling;22.06;25.95;-0.15;0.18
1274661;ALTISA TISANE BLOEDREINIGEND FILT. 20X2G;Thees;4.99;5.55;-0.05;0.11
97352;VOGEL VALERIAAN TM GUTT 50ML;Mentale klachten;8.36;10.45;-0.20;0.25
3361250;GLYCEPHYT COMP 60;Diabetes;19.12;22.50;-0.15;0.18
1283803;FARMATINT KASTANJEBR.LICHT KOPER 5R;Huid, haren & nagels;11.73;13.80;-0.15;0.18
1283688;FARMATINT BLOND CENDRE/ ASKLEUR 7C;Huid, haren & nagels;11.73;13.80;-0.15;0.18
2548170;SALUS DARMVITA ELEXIR 250ML;Maag en darmen;14.83;17.45;-0.15;0.18
1752955;VIA NATURA OMEGA 3-6-9 SOFTCAPS 40;Vrouwelijke problemen;12.55;13.95;-0.10;0.11
2973865;WELEDA REVATILISERENDE HAARLOTION 100ML;Huid, haren & nagels;7.64;8.99;-0.15;0.18
3204260;VOGEL ECHINA C BONBONS 75G;Winterkwalen en weerstand;2.39;2.99;-0.20;0.25
2229425;HERBALGEM WILDE WINGERD MACERAAT 15ML;Spieren en gewrichten;10.16;11.95;-0.15;0.18
3185394;Arkocaps Arganolie Caps 45 Cfr 2898161;Huid, haren & nagels;16.36;19.25;-0.15;0.18
3243839;GUARANA 550 V-CAPS 60X550MG DEBA;Energiegebrek;12.66;14.90;-0.15;0.18
3006707;PHYSALIS ROLL-ON RESCUE BALM BIO 4ML;Per klacht;7.92;8.80;-0.10;0.11
2573897;MAITAKE D-FRACTION FORTE BLISTER CAPS 60 NUTRISAN;Winterkwalen en weerstand;32.49;36.10;-0.10;0.11
1069772;DESMODIUM ASCENDENS 200X200MG DEBA;Zuiveringskuur;42.41;49.90;-0.15;0.18
3215076;OSTEOPHYTO CAPS 30;Spieren en gewrichten;16.91;19.90;-0.15;0.18
3151636;ELUSANES HARPAGESIC POT CAPS 60;Spieren en gewrichten;14.36;16.90;-0.15;0.18
2200863;LEPPIN BILOCARE GEL 60;Maag en darmen;22.13;26.04;-0.15;0.18
2060515;EXTRACT POMPELMOES GUTT 60ML BIOTICAS;Winterkwalen en weerstand;12.75;15.00;-0.15;0.18
3376399;DR ERNST KORENBLOEMWATER 200ML;Huid, haren & nagels;6.29;7.40;-0.15;0.18
3261401;DR ERNST KIDS GOOD NIGHT SYRUP 150ML;Mentale klachten;6.76;7.95;-0.15;0.18
1701861;BIOSTAR PROCHINEA NEW CAPS PLANTAARDIG 60X525MG;Winterkwalen en weerstand;15.68;18.45;-0.15;0.18
2564516;CRESSAN INDIAN MACER. 360ML;Winterkwalen en weerstand;25.46;29.95;-0.15;0.18
2967727;BACHBLOESEM BIO N39 NOODGEVALLEN NACHT SPRAY 20ML;Angst;14.41;16.95;-0.15;0.18
3421781;APIVITA AQUA VITA HYDRAT. REVITAL. BB MEDIUM 40ML;Huid, haren & nagels;29.75;35.00;-0.15;0.18
3246576;ABRIKOZENPIT BIO PLANT.OLIE 50ML PRANAROM;Per klacht;9.00;10.59;-0.15;0.18
2368058;HERBALGEM OPTIGEM ZICHT COMPLEX GUTT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
3161593;SORIA CYNASTAN COMP 60X600MG;Hart en bloedvaten;14.41;16.95;-0.15;0.18
2588689;PRIMAVOX KIDS KEELSPRAY 10ML;Winterkwalen en weerstand;10.66;12.54;-0.15;0.18
2219822;ORTIS ORTISAN VRUCHTEN EN KRUIDENBLOKJES 24X10G;Maag en darmen;11.78;13.86;-0.15;0.18
2844850;BIOLYS SLEUTELBLOEM-WEEGBREE TEA-BAGS 20;Thees;3.98;4.98;-0.20;0.25
2236735;BIO-BILOBA COMP 60X60MG;Mentale klachten;14.02;16.50;-0.15;0.18
2656189;ORTIS METHODDRAINE DETOXINE FRAMB-VEENBES BIO250ML;Urinewegen;16.99;19.99;-0.15;0.18
308254;SORIA BERGHONING 1KG;Honing;13.27;14.75;-0.10;0.11
2060028;KWAI 3 X DAAGS DRAG 160 X 100MG;Hart en bloedvaten;8.03;9.45;-0.15;0.18
3153806;ARKOFLUIDE GEWRICHTEN UNICADOSE 10;Spieren en gewrichten;13.94;16.40;-0.15;0.18
2223188;FYTOBELL MENOBELL CAPS 60;Vrouwelijke problemen;21.21;24.95;-0.15;0.18
2838035;PURESSENTIEL EXPERT EUCALYPT.GLO.BIO ESS OLIE 10ML;Per klacht;5.18;6.10;-0.15;0.18
2086205;TISANE SLANKHEID 1KG PLANT R;Thees;31.10;36.59;-0.15;0.18
3003860;PHYTOSTANDARD ZWARTE AALBES CAPS 20;Allergie;9.77;11.50;-0.15;0.18
2229599;HERBALGEM ZANGERSSIROOP 250ML;Winterkwalen en weerstand;10.62;12.50;-0.15;0.18
2228641;HERBALGEM RODE BOSBES MACERAAT 15ML;Hormonaal;10.16;11.95;-0.15;0.18
3157336;SORIA PECTO BALM BABY 50G 1843;Per klacht;7.44;8.75;-0.15;0.18
2565448;HERBALGEM MAAGDENPALM MACERAAT 15ML;Hart en bloedvaten;10.16;11.95;-0.15;0.18
2602043;ELUSANES GINKGO BLISTER GEL 60;Mentale klachten;14.36;16.90;-0.15;0.18
2953958;CARTIMOTIL GEL TBE 125ML;Spieren en gewrichten;16.06;18.90;-0.15;0.18
2819878;AROMATIC SPRAY SOEPELE GEWRICHTEN 50ML;Per klacht;11.95;14.06;-0.15;0.18
2898195;GEHEUGEN CAPS 45 BIOVER;Mentale klachten;10.19;11.99;-0.15;0.18
66928;PEKING ROYAL JELLY LINGCHIN 10X10ML;Winterkwalen en weerstand;13.27;14.75;-0.10;0.11
3180809;BACHBLOESEM BIO N24 PINE 20ML;Moedeloosheid;9.31;10.95;-0.15;0.18
2229375;HERBALGEM TAMARISK MACERAAT 50ML;Hart en bloedvaten;20.36;23.95;-0.15;0.18
2609162;ELUSANES GINSENG POT GEL 60;Energiegebrek;19.46;22.90;-0.15;0.18
2526697;KIDNEY DETOXIFIER NF COMP 120 4008 METAGENICS;Urinewegen;32.39;35.99;-0.10;0.11
2868511;NUTRIFLOW CAPS 90 NUTRISAN;Hart en bloedvaten;32.05;37.71;-0.15;0.18
2229326;HERBALGEM SEQUOIA MACERAAT 15ML;Energie;10.16;11.95;-0.15;0.18
1424464;SJANKARA LAVENDEL MAILLETTE BIO ESS OLIE 11ML;Per klacht;9.22;10.85;-0.15;0.18
3073236;Bional Prostavit Caps 80;Mannelijke problemen;19.34;22.75;-0.05;0.18
2354215;VITAFYTEA ARTRIOPHYT FORTE COMP 90;Spieren en gewrichten;31.02;36.50;-0.15;0.18
2197333;LYCOMAT-O CAPS 30;Superfoods en anti-aging;15.98;18.80;-0.15;0.18
1469881;LEPPIN ACEROLA A.O. PLUS TABL 50;Winterkwalen en weerstand;9.49;11.16;-0.15;0.18
2648822;BACHBLOESEM KAUWGOM N41 CONCENTRATIE 40;Moedeloosheid;5.61;6.60;-0.15;0.18
2696250;OMEGABIANE CAMELINE CAPS 100X700MG;Superfoods en anti-aging;13.51;15.90;-0.15;0.18
1690387;OPTIMUM HEALTH TABL 120 6994 METAGENICS;Energiegebrek;55.79;61.99;-0.10;0.11
3026127;BIANE KID MELISSE-PASSIEBLOEM SIROOP 150ML;Mentale klachten;13.00;15.30;-0.15;0.18
3274107;ACEROLA 1000MG KAUWTABL 24;Winterkwalen en weerstand;7.64;8.99;-0.15;0.18
1283753;FARMATINT CHATAIN/ KASTANJEBRUIN 4N;Huid, haren & nagels;11.73;13.80;-0.15;0.18
3303955;K PROTECT STICKS 30;Superfoods en anti-aging;42.07;49.50;-0.15;0.18
101055;ARDENSE THEE NR.20 BLOEDDRUK INF;Hart en bloedvaten;5.69;6.70;-0.15;0.18
2449098;HERBALGEM GINKGOGEM COMPLEXE GUTT 15ML;Hart en bloedvaten;10.16;11.95;-0.15;0.18
2967586;BACHBLOESEM PASTILLES KINDEREN TROOSTERTJES 50G;Overgevoeligheid;5.14;6.05;-0.15;0.18
862524;KNEIPP BADOLIE ROZEMARIJN 100ML;Huid, haren & nagels;9.34;10.99;-0.15;0.18
2064384;PARA SIROOP DESMODIUM 200ML;Zuiveringskuur;15.30;18.00;-0.15;0.18
2258200;BACH RESCUE SPRAY 7ML;Angst;9.31;10.95;-0.15;0.18
1701796;VOGEL GERIAFORCE TABL 200;Mentale klachten;14.39;17.99;-0.20;0.25
3149606;SORIA PROPOSOR 30ML;Winterkwalen en weerstand;10.16;11.95;-0.15;0.18
2677847;BIOTONA GOJI BIO SAP 946ML;Superfoods en anti-aging;25.20;28.00;-0.15;0.11
1557909;SJANKARA KOMIJN BIO ESS OLIE 11ML;Per klacht;9.48;11.15;-0.15;0.18
3270022;FYTOBELL KEEL & MONDSPRAY 30ML;Winterkwalen en weerstand;8.46;9.95;-0.15;0.18
2833960;BIOTONA SUPERFRUIT FORTE TONICUM 500ML;Superfoods en anti-aging;18.70;22.00;-0.15;0.18
1256817;ARTHROPHYTOL CREME 50ML;Spieren en gewrichten;14.41;16.95;-0.15;0.18
3350840;ZINZIXX CAPS 30;Maag en darmen;9.31;10.95;-0.15;0.18
2449650;VIRILOX GEL 30X450MG;Mannelijke problemen;31.45;34.95;-0.10;0.11
2939825;CATS CLAW FORCE CAPS 90;Winterkwalen en weerstand;20.70;23.00;-0.10;0.11
1680958;CITROENMELISSE TINCT BIO 50ML BIOV;Mentale klachten;5.94;6.99;-0.15;0.18
1017441;SORIA SORICAPSULE SINGLE N28-S PASSIFLORA INCAR.60;Mentale klachten;10.84;12.75;-0.15;0.18
1108646;SORIA RIBES NIGRUM EXTR.GLYC 50ML;Allergie;10.84;12.75;-0.15;0.18
2642353;PRIMARTIC CAPS 24;Spieren en gewrichten;15.55;18.29;-0.15;0.18
461756;DENOLIN THEE MAAG EN GAL FIL ZAK 20;Thees;4.49;5.28;-0.15;0.18
2094076;CEPA FORTE NEUSSPRAY 30ML;Winterkwalen en weerstand;5.44;6.40;-0.15;0.18
2800464;GERANIUM BOURBON ESS OLIE 10ML PRANAROM;Per klacht;11.02;12.97;-0.15;0.18
3126778;VIVADIS MACA CAPS (MACA IMPERIAL) CAPS 90X500MG;Mannelijke problemen;24.65;29.00;-0.15;0.18
3256013;KURKUMA SAP BIO MARTERA 250ML;Superfoods en anti-aging;13.05;14.50;-0.10;0.11
2609170;ELUSANES POLICOSTEROL GEL 30;Hart en bloedvaten;19.46;22.90;-0.15;0.18
3294832;DUINDOORN OLIE SOFTGEL 90X500MG DEBA;Vrouwelijke problemen;23.37;27.50;-0.15;0.18
1740604;BACH FLOWER REMEDIE 24 PINE 20ML;Moedeloosheid;10.16;11.95;-0.15;0.18
3299039;ARKOVITAL ENERGIE TAURINE KAUWTABL 30;Energiegebrek;10.75;12.65;-0.15;0.18
3460052;BIOLYS HIBISCUS-CRANBERRY TEA-BAGS 20;Thees;4.23;4.98;-0.15;0.18
